business_status,geometry,name,place_id,rating,types,user_ratings_total,vicinity,permanently_closed,place_type
521,OPERATIONAL,"{'location': {'lat': 20.65265119999999, 'lng': -105.2420158}, 'viewport': {'northeast': {'lat': 20.6540114802915, 'lng': -105.2406638697085}, 'southwest': {'lat': 20.6513135197085, 'lng': -105.2433618302915}}}",Kiosco Marítimo,ChIJo0GeaFFFIYQRLeAAIV8lD8k,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,"H. Escuela Naval #2753 Plaza Nuevos Horizontes Local#7, Zona Hotelera, Zona Hotelera Norte, Puerto Vallarta",,restaurant
522,OPERATIONAL,"{'location': {'lat': 20.6556511, 'lng': -105.2358322}, 'viewport': {'northeast': {'lat': 20.6570062302915, 'lng': -105.2344334697085}, 'southwest': {'lat': 20.6543082697085, 'lng': -105.2371314302915}}}",Tacos Huicho's 2,ChIJgcAZNJpFIYQR_4mNQ4vlCPM,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",192.0,"Universo 2003A, La Aurora, Puerto Vallarta",,restaurant
523,OPERATIONAL,"{'location': {'lat': 20.6544529, 'lng': -105.2351057}, 'viewport': {'northeast': {'lat': 20.6557407302915, 'lng': -105.2337560697085}, 'southwest': {'lat': 20.6530427697085, 'lng': -105.2364540302915}}}",Loncheria Genesis,ChIJMQTsu5tFIYQRBfGr3xp6Dk4,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,"Mar Caribe s/n, Local 31-75, Palmar de Aramara, Puerto Vallarta",,restaurant
524,OPERATIONAL,"{'location': {'lat': 20.6545894, 'lng': -105.2351454}, 'viewport': {'northeast': {'lat': 20.6558087802915, 'lng': -105.2337950197085}, 'southwest': {'lat': 20.65311081970849, 'lng': -105.2364929802915}}}",Todo Sano,ChIJ80AAMIZFIYQRmZuvPVmusTw,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"Mercado, Mar Caribe s/n, Palmar de Aramara, Puerto Vallarta",,restaurant
525,OPERATIONAL,"{'location': {'lat': 20.6551665, 'lng': -105.235412}, 'viewport': {'northeast': {'lat': 20.6565069802915, 'lng': -105.2341352697085}, 'southwest': {'lat': 20.6538090197085, 'lng': -105.2368332302915}}}",Tortas Cubanas,ChIJqUDetZtFIYQRQefCP0kDX9c,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",180.0,"48338, Universo 2000A, La Aurora, Puerto Vallarta",,restaurant
526,OPERATIONAL,"{'location': {'lat': 20.6544332, 'lng': -105.2350405}, 'viewport': {'northeast': {'lat': 20.6557311802915, 'lng': -105.2336909697085}, 'southwest': {'lat': 20.6530332197085, 'lng': -105.2363889302915}}}",El HUARACHE,ChIJZ2rDVMVFIYQRq7R6_YnbRwg,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"Mar caribe local 34 mercado, Palmar de Aramara, Puerto Vallarta",,restaurant
527,OPERATIONAL,"{'location': {'lat': 20.6554486, 'lng': -105.2354762}, 'viewport': {'northeast': {'lat': 20.6567884302915, 'lng': -105.2341867197085}, 'southwest': {'lat': 20.6540904697085, 'lng': -105.2368846802915}}}",Tacos De Birria Carmen,ChIJrVBVNZpFIYQRICNQJOusmYU,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"Universo 2002A, La Aurora, Puerto Vallarta",,restaurant
528,OPERATIONAL,"{'location': {'lat': 20.6545951, 'lng': -105.2350059}, 'viewport': {'northeast': {'lat': 20.6560950802915, 'lng': -105.2336619697085}, 'southwest': {'lat': 20.6533971197085, 'lng': -105.2363599302915}}}",Sopes y huaraches La Mexicana,ChIJ1YFrCUZFIYQRlS7l-a5ZhvI,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,"Calle Prisciliano Sánchez 2000b, La Aurora, Puerto Vallarta",,restaurant
529,OPERATIONAL,"{'location': {'lat': 20.650122, 'lng': -105.2400099}, 'viewport': {'northeast': {'lat': 20.65144458029151, 'lng': -105.2387122697085}, 'southwest': {'lat': 20.6487466197085, 'lng': -105.2414102302915}}}",Restaurant Bar El Mero,ChIJQcx9eWtFIYQRfFPwwbHaGVY,1.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",9.0,"48333, Zona Hotelera Norte, Puerto Vallarta",,restaurant
530,OPERATIONAL,"{'location': {'lat': 20.6498791, 'lng': -105.2390359}, 'viewport': {'northeast': {'lat': 20.6511902302915, 'lng': -105.2377078197085}, 'southwest': {'lat': 20.6484922697085, 'lng': -105.2404057802915}}}",Abbraccio Cucina Italiana,ChIJ17LQ_2lFIYQRhqYZ_jclQ34,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",261.0,"Boulevard Francisco Medina Ascencio 2590, Zona Hotelera Norte, Puerto Vallarta",,restaurant
531,OPERATIONAL,"{'location': {'lat': 20.6518923, 'lng': -105.2420186}, 'viewport': {'northeast': {'lat': 20.6531849802915, 'lng': -105.2407222197085}, 'southwest': {'lat': 20.6504870197085, 'lng': -105.2434201802915}}}",Azul Vallarta,ChIJA31wophFIYQR_nJFoMBP5gQ,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",62.0,"Playa de Oro #126, Zona Hotelera Norte, Puerto Vallarta",,restaurant
532,OPERATIONAL,"{'location': {'lat': 20.656891, 'lng': -105.2394997}, 'viewport': {'northeast': {'lat': 20.6583518302915, 'lng': -105.2381740197085}, 'southwest': {'lat': 20.6556538697085, 'lng': -105.2408719802915}}}",vips en plaza la isla,ChIJc5tpOQhFIYQR3rc6m2O8gms,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",216.0,Puerto Vallarta,,restaurant
533,OPERATIONAL,"{'location': {'lat': 20.6547076, 'lng': -105.2349665}, 'viewport': {'northeast': {'lat': 20.6561519302915, 'lng': -105.2336207197085}, 'southwest': {'lat': 20.6534539697085, 'lng': -105.2363186802915}}}",Big Burro,ChIJVVUez4RFIYQRU8DdA3STMQg,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",55.0,"Mercado, Palmar de Aramara, Puerto Vallarta",,restaurant
534,OPERATIONAL,"{'location': {'lat': 20.6555945, 'lng': -105.2354898}, 'viewport': {'northeast': {'lat': 20.6569335302915, 'lng': -105.2342062197085}, 'southwest': {'lat': 20.6542355697085, 'lng': -105.2369041802915}}}",Las Marineras,ChIJO2lhSppFIYQR85gpl66ApQA,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",108.0,"Universo 2002C, La Aurora, Puerto Vallarta",,restaurant
535,OPERATIONAL,"{'location': {'lat': 20.6500404, 'lng': -105.2399267}, 'viewport': {'northeast': {'lat': 20.6513550802915, 'lng': -105.2386405197085}, 'southwest': {'lat': 20.6486571197085, 'lng': -105.2413384802915}}}",El Mero,ChIJf91cHVVFIYQRFpn0yIGTT04,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",7.0,"Avenida Francisco Medina Ascencio 2700, Zona Hotelera Norte, Puerto Vallarta",,restaurant
536,OPERATIONAL,"{'location': {'lat': 20.6542161, 'lng': -105.2347889}, 'viewport': {'northeast': {'lat': 20.65562378029151, 'lng': -105.2334405697085}, 'southwest': {'lat': 20.6529258197085, 'lng': -105.2361385302915}}}","Antojitos Mexicanos ""Azu""",ChIJV-glo5tFIYQRZJjpXp0BP78,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Mar Caribe 534, Palmar de Aramara, Puerto Vallarta",,restaurant
537,OPERATIONAL,"{'location': {'lat': 20.6556845, 'lng': -105.2355094}, 'viewport': {'northeast': {'lat': 20.6570818302915, 'lng': -105.2341704697085}, 'southwest': {'lat': 20.6543838697085, 'lng': -105.2368684302915}}}",Arrieros Chava,ChIJQdU4i2pFIYQRdK0Ryjp68qg,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",51.0,"Universo 2002 Exterior A 21, La Aurora, Puerto Vallarta",,restaurant
538,OPERATIONAL,"{'location': {'lat': 20.6557129, 'lng': -105.2355135}, 'viewport': {'northeast': {'lat': 20.6570520302915, 'lng': -105.2342285197085}, 'southwest': {'lat': 20.65435406970849, 'lng': -105.2369264802915}}}",Tacos Don Beto,ChIJQQ0WSppFIYQRmc8r3Mh_Fkk,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,"Av. Pto.Vta.,, Universo 2000C, La Aurora",,restaurant
539,OPERATIONAL,"{'location': {'lat': 20.6547165, 'lng': -105.2349019}, 'viewport': {'northeast': {'lat': 20.6561561302915, 'lng': -105.2335975697085}, 'southwest': {'lat': 20.6534581697085, 'lng': -105.2362955302915}}}",Bonsai comida japonesa,ChIJ_6J8jm5FIYQRS7WYq1p-P34,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",35.0,"Calle Prisciliano Sánchez 400, La Aurora, Puerto Vallarta",,restaurant
540,OPERATIONAL,"{'location': {'lat': 20.6557158, 'lng': -105.2354953}, 'viewport': {'northeast': {'lat': 20.6570534302915, 'lng': -105.2342193697085}, 'southwest': {'lat': 20.6543554697085, 'lng': -105.2369173302915}}}",Tacos Gaby,ChIJnboiSppFIYQRBTtSiS6vC-Y,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"48338, Universo 2002C, La Aurora, Puerto Vallarta",,restaurant
541,OPERATIONAL,"{'location': {'lat': 20.6560688, 'lng': -105.2358065}, 'viewport': {'northeast': {'lat': 20.6574160302915, 'lng': -105.2344723197085}, 'southwest': {'lat': 20.6547180697085, 'lng': -105.2371702802915}}}",Donkey Burros Pv,ChIJwS2MNppFIYQRuEKuUvn_5zY,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",87.0,"Universo 2005, La Aurora, Puerto Vallarta",,restaurant
542,OPERATIONAL,"{'location': {'lat': 20.644507, 'lng': -105.236437}, 'viewport': {'northeast': {'lat': 20.6458043802915, 'lng': -105.2350589197085}, 'southwest': {'lat': 20.6431064197085, 'lng': -105.2377568802915}}}",Argentina Steak House,ChIJsz0Nkr1FIYQRGM7XPhMY7yA,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",2106.0,"Boulevard Francisco Medina Ascencio 2468, Fluvial Vallarta, Puerto Vallarta",,restaurant
543,OPERATIONAL,"{'location': {'lat': 20.6448029, 'lng': -105.2377705}, 'viewport': {'northeast': {'lat': 20.6461642802915, 'lng': -105.2361232197085}, 'southwest': {'lat': 20.6434663197085, 'lng': -105.2388211802915}}}",Vips La Isla Puerto Vallarta,ChIJxxANwHVFIYQRrrMBFp2j9eU,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",1045.0,"La Isla, Boulevard Francisco Medina Ascencio 2479, Las Glorias, Puerto Vallarta",,restaurant
544,OPERATIONAL,"{'location': {'lat': 20.6468399, 'lng': -105.2387073}, 'viewport': {'northeast': {'lat': 20.6482484802915, 'lng': -105.2372594197085}, 'southwest': {'lat': 20.6455505197085, 'lng': -105.2399573802915}}}",Starbucks,ChIJS0zkLp5FIYQRDsxUt3J2dj0,4.6,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",165.0,"Avenida Francisco Medina Ascencio No. 2485, Puerto Vallarta",,restaurant
545,OPERATIONAL,"{'location': {'lat': 20.6444865, 'lng': -105.2387569}, 'viewport': {'northeast': {'lat': 20.6460822302915, 'lng': -105.2375983197085}, 'southwest': {'lat': 20.6433842697085, 'lng': -105.2402962802915}}}",Subway La Isla,ChIJc5oVuXVFIYQR5yrsrrNN6wA,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",40.0,"48333, Avenida Francisco Medina Ascencio 2473, Las Glorias, Puerto Vallarta",,restaurant
546,OPERATIONAL,"{'location': {'lat': 20.6434598, 'lng': -105.2357382}, 'viewport': {'northeast': {'lat': 20.6446877802915, 'lng': -105.2344331197085}, 'southwest': {'lat': 20.6419898197085, 'lng': -105.2371310802915}}}",Food Park PV,ChIJ2dMMRr9FIYQRjrf9toUhJzg,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",427.0,"Food park, Blv, Boulevard Francisco Medina Ascencio No. 2450, sur, Puerto Vallarta",,restaurant
547,OPERATIONAL,"{'location': {'lat': 20.6433159, 'lng': -105.2356727}, 'viewport': {'northeast': {'lat': 20.6446210302915, 'lng': -105.2344036197085}, 'southwest': {'lat': 20.64192306970849, 'lng': -105.2371015802915}}}",Truckaburger,ChIJu9TqjHZFIYQRCVsIf1j33Ds,1.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"Avenida Francisco Medina Ascencio 2284, Fluvial Vallarta, Puerto Vallarta",,restaurant
548,OPERATIONAL,"{'location': {'lat': 20.6432817, 'lng': -105.2354937}, 'viewport': {'northeast': {'lat': 20.6445366302915, 'lng': -105.2340855197085}, 'southwest': {'lat': 20.6418386697085, 'lng': -105.2367834802915}}}",Food Park Gastro Bar,ChIJZeU8inZFIYQR3s0e_7l_Pb4,4.6,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",358.0,"Francisco Medina Ascencio s/n, Fluvial Vallarta, Puerto Vallarta",,restaurant
549,OPERATIONAL,"{'location': {'lat': 20.6487729, 'lng': -105.2399618}, 'viewport': {'northeast': {'lat': 20.6501800802915, 'lng': -105.2385086697085}, 'southwest': {'lat': 20.6474821197085, 'lng': -105.2412066302915}}}",Modelorama Premium Krystal,ChIJ1c-yrJ9FIYQRLdz1o2itxn0,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",66.0,"Nte, Zona Hotelera Norte, Puerto Vallarta",,restaurant
550,OPERATIONAL,"{'location': {'lat': 20.6453991, 'lng': -105.2375298}, 'viewport': {'northeast': {'lat': 20.6467322302915, 'lng': -105.2362099197085}, 'southwest': {'lat': 20.6440342697085, 'lng': -105.2389078802915}}}",MALIK Shawarma House,ChIJ6VTI7BxFIYQR5ZoG8ClpBrY,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",17.0,"Food Park PV, Avenida Francisco Medina Ascencio 2450, Zona Hotelera Norte, Puerto Vallarta",,restaurant
551,OPERATIONAL,"{'location': {'lat': 20.6448044, 'lng': -105.236573}, 'viewport': {'northeast': {'lat': 20.6461021802915, 'lng': -105.2353163197085}, 'southwest': {'lat': 20.6434042197085, 'lng': -105.2380142802915}}}",La Dolce,ChIJj6qic3ZFIYQRnSPniBaSilM,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",615.0,"48333, Avenida Francisco Medina Ascencio 2468, Las Glorias, Puerto Vallarta",,restaurant
552,OPERATIONAL,"{'location': {'lat': 20.64468089999999, 'lng': -105.2362069}, 'viewport': {'northeast': {'lat': 20.6460585802915, 'lng': -105.2346618197085}, 'southwest': {'lat': 20.6433606197085, 'lng': -105.2373597802915}}}",8 Tostadas Altamar,ChIJfQ2CbHZFIYQRHzQR2R1CaS4,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",754.0,"Avenida Francisco Medina Ascencio 2, Zona Hotelera, Puerto Vallarta",,restaurant
553,OPERATIONAL,"{'location': {'lat': 20.6448581, 'lng': -105.2381596}, 'viewport': {'northeast': {'lat': 20.6464765302915, 'lng': -105.2370166197085}, 'southwest': {'lat': 20.64377856970849, 'lng': -105.2397145802915}}}",FlavorCup Vallarta,ChIJR1089K5FIYQRhA4VRZzyElc,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",25.0,"Las Glorias, Puerto Vallarta",,restaurant
555,OPERATIONAL,"{'location': {'lat': 20.643539, 'lng': -105.235935}, 'viewport': {'northeast': {'lat': 20.6448694802915, 'lng': -105.2346200697085}, 'southwest': {'lat': 20.6421715197085, 'lng': -105.2373180302915}}}",Park Grill,ChIJRxvWi3ZFIYQRj3tLA81fcro,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,"Blvd. Francisco Medina Ascencio s/n, Versalles, Puerto Vallarta",,restaurant
556,OPERATIONAL,"{'location': {'lat': 20.644223, 'lng': -105.238446}, 'viewport': {'northeast': {'lat': 20.6452131302915, 'lng': -105.2368731197085}, 'southwest': {'lat': 20.6425151697085, 'lng': -105.2395710802915}}}",La Pancha,ChIJ7TB5yHVFIYQRLl80PzEk4mg,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",57.0,"Blvd. Francisco Medina Ascencio 2479, Planta Baja Local 68, Zona Hotelera Norte, Puerto Vallarta",,restaurant
557,OPERATIONAL,"{'location': {'lat': 20.6438023, 'lng': -105.2382302}, 'viewport': {'northeast': {'lat': 20.6449801302915, 'lng': -105.2367788697085}, 'southwest': {'lat': 20.6422821697085, 'lng': -105.2394768302915}}}",Subway,ChIJddF-y3BFIYQR3rGa3BXpF0c,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"Boulevard Francisco Medina Ascencio 2479, Zona Hotelera Norte, Puerto Vallarta",,restaurant
558,OPERATIONAL,"{'location': {'lat': 20.643632, 'lng': -105.238264}, 'viewport': {'northeast': {'lat': 20.6448679302915, 'lng': -105.2368474197085}, 'southwest': {'lat': 20.6421699697085, 'lng': -105.2395453802915}}}",La Sonata Cervecería,ChIJaTfrULxFIYQRi17WDv6hY9U,5.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"La Isla, Boulevard Francisco Medina Asencio #2479 Local PB-55, Zona Hotelera Norte, Puerto Vallarta",,restaurant
559,OPERATIONAL,"{'location': {'lat': 20.6471395, 'lng': -105.2392334}, 'viewport': {'northeast': {'lat': 20.6484552302915, 'lng': -105.2378633697085}, 'southwest': {'lat': 20.6457572697085, 'lng': -105.2405613302915}}}",McCarthy's Irish Pub - Puerto Vallarta,ChIJ8cAJMJ5FIYQRciSdaHIullg,4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",891.0,"Plaza Península, Boulevard Francisco Medina Ascencio #2485, Zona Hotelera Norte, Puerto Vallarta",,restaurant
560,OPERATIONAL,"{'location': {'lat': 20.6431499, 'lng': -105.2355638}, 'viewport': {'northeast': {'lat': 20.6444540302915, 'lng': -105.2342964697085}, 'southwest': {'lat': 20.6417560697085, 'lng': -105.2369944302915}}}",Snak Bar Vallarta,ChIJXZPK8nZFIYQRbLDn1dV8Qtk,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"48333, Avenida Francisco Medina Ascencio 13, Las Glorias, Puerto Vallarta",,restaurant
561,OPERATIONAL,"{'location': {'lat': 20.6432674, 'lng': -105.2349927}, 'viewport': {'northeast': {'lat': 20.6446161302915, 'lng': -105.2336435697085}, 'southwest': {'lat': 20.64191816970849, 'lng': -105.2363415302915}}}",Yerbasanta,ChIJ49gjOhZFIYQRMqKfARS3D50,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"Punto de referencia: dentro del Hotel Puerto de Luna, Boulevard Francisco Medina Ascencio, Zona Hotelera Norte, Puerto Vallarta",,restaurant
562,OPERATIONAL,"{'location': {'lat': 20.64330649999999, 'lng': -105.2349104}, 'viewport': {'northeast': {'lat': 20.6444571302915, 'lng': -105.2339226197085}, 'southwest': {'lat': 20.64175916970849, 'lng': -105.2366205802915}}}",Restaurante Luna,ChIJ7T0IMLxFIYQRIfy0D6qT83I,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Francisco, Avenida Francisco Medina Ascencio #2500, Puerto Vallarta",,restaurant
563,OPERATIONAL,"{'location': {'lat': 20.6481475, 'lng': -105.2388152}, 'viewport': {'northeast': {'lat': 20.6494768302915, 'lng': -105.2375024697085}, 'southwest': {'lat': 20.6467788697085, 'lng': -105.2402004302915}}}",icu,ChIJsftJIp9FIYQRk6AKkZvD_NQ,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",100.0,"Avenida Francisco Medina Ascencio 2550, Zona Hotelera Norte, Puerto Vallarta",,restaurant
564,OPERATIONAL,"{'location': {'lat': 20.6433891, 'lng': -105.2345751}, 'viewport': {'northeast': {'lat': 20.6447914302915, 'lng': -105.2332677197085}, 'southwest': {'lat': 20.6420934697085, 'lng': -105.2359656802915}}}",Restaurant La Terraza,ChIJGc69-3ZFIYQRYOGd4DBYErE,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,"Av, Boulevard Francisco Medina Ascencio 2294, Zona Hotelera Norte, Puerto Vallarta",,restaurant
565,OPERATIONAL,"{'location': {'lat': 20.6466162, 'lng': -105.2325986}, 'viewport': {'northeast': {'lat': 20.6478624802915, 'lng': -105.2312173697085}, 'southwest': {'lat': 20.6451645197085, 'lng': -105.2339153302915}}}",Burger King,ChIJLWQrzuNFIYQRJydJYY18yEI,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,Puerto Vallarta,,restaurant
566,OPERATIONAL,"{'location': {'lat': 20.6484767, 'lng': -105.2397595}, 'viewport': {'northeast': {'lat': 20.6498793302915, 'lng': -105.2383107697085}, 'southwest': {'lat': 20.64718136970849, 'lng': -105.2410087302915}}}",Hot Wings Puerto Vallarta,ChIJ_wv0JsVFIYQR8vgWVITJR3I,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",268.0,"Avenida Francisco Medina Ascencio, Zona Hotelera Norte, Puerto Vallarta",,restaurant
567,OPERATIONAL,"{'location': {'lat': 20.6418155, 'lng': -105.2355534}, 'viewport': {'northeast': {'lat': 20.6431507802915, 'lng': -105.2341943197085}, 'southwest': {'lat': 20.64045281970849, 'lng': -105.2368922802915}}}",Azul,ChIJj7bcJhBFIYQRURo_3hJTOO8,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"Boulevard Francisco Medina Ascencio 2179, Puerto Vallarta",,restaurant
568,OPERATIONAL,"{'location': {'lat': 20.643695, 'lng': -105.2405999}, 'viewport': {'northeast': {'lat': 20.6450154802915, 'lng': -105.2392021697085}, 'southwest': {'lat': 20.6423175197085, 'lng': -105.2419001302915}}}",EL OASIS DEL HOLI,ChIJ327oA3VFIYQRQLNXQn2URN4,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",550.0,"Andador Lineal del Rio Pitillal s/n, Zona Hotelera Norte, Puerto Vallarta",,restaurant
569,OPERATIONAL,"{'location': {'lat': 20.6428342, 'lng': -105.2399709}, 'viewport': {'northeast': {'lat': 20.6443907802915, 'lng': -105.2385352697085}, 'southwest': {'lat': 20.6416928197085, 'lng': -105.2412332302915}}}",Snack Bar Grand Venetian,ChIJq8rjFKhFIYQRgv14zf1694A,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,"Las Glorias, Puerto Vallarta",,restaurant
